,artists,disc_number,duration_ms,explicit,href,id,is_local,is_playable,name,popularity,preview_url,track_number,type,uri,album.album_type,album.artists,album.external_urls.spotify,album.href,album.id,album.images,album.is_playable,album.name,album.release_date,album.release_date_precision,album.total_tracks,album.type,album.uri,external_ids.isrc,external_urls.spotify
35,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0UK6JkgUMa28b4t8eCtg6P'}, 'href': 'https://api.spotify.com/v1/artists/0UK6JkgUMa28b4t8eCtg6P', 'id': '0UK6JkgUMa28b4t8eCtg6P', 'name': 'Vitas', 'type': 'artist', 'uri': 'spotify:artist:0UK6JkgUMa28b4t8eCtg6P'}]",1,201320,False,https://api.spotify.com/v1/tracks/5gSD286LQ5vDELAs1GzRNK,5gSD286LQ5vDELAs1GzRNK,False,True,Улыбнись,32,https://p.scdn.co/mp3-preview/58987747dd28dea1a94f1312813be5ee299fb2a7?cid=684b5a512a9745ac8d3ec4272b0cdffb,1,track,spotify:track:5gSD286LQ5vDELAs1GzRNK,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0UK6JkgUMa28b4t8eCtg6P'}, 'href': 'https://api.spotify.com/v1/artists/0UK6JkgUMa28b4t8eCtg6P', 'id': '0UK6JkgUMa28b4t8eCtg6P', 'name': 'Vitas', 'type': 'artist', 'uri': 'spotify:artist:0UK6JkgUMa28b4t8eCtg6P'}]",https://open.spotify.com/album/1CQhKuOT2BQZCAE0m37S3c,https://api.spotify.com/v1/albums/1CQhKuOT2BQZCAE0m37S3c,1CQhKuOT2BQZCAE0m37S3c,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273b3bdf0645570c798e1319823', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02b3bdf0645570c798e1319823', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851b3bdf0645570c798e1319823', 'width': 64}]",True,Улыбнись,2002,year,16,album,spotify:album:1CQhKuOT2BQZCAE0m37S3c,FRX201605475,https://open.spotify.com/track/5gSD286LQ5vDELAs1GzRNK
36,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0UK6JkgUMa28b4t8eCtg6P'}, 'href': 'https://api.spotify.com/v1/artists/0UK6JkgUMa28b4t8eCtg6P', 'id': '0UK6JkgUMa28b4t8eCtg6P', 'name': 'Vitas', 'type': 'artist', 'uri': 'spotify:artist:0UK6JkgUMa28b4t8eCtg6P'}]",1,269840,False,https://api.spotify.com/v1/tracks/3sNQhRzva15DUBWMFRnLfS,3sNQhRzva15DUBWMFRnLfS,False,True,Посвящение,29,https://p.scdn.co/mp3-preview/d89856d4bd0140433f74b539e51068e6ac63845b?cid=684b5a512a9745ac8d3ec4272b0cdffb,6,track,spotify:track:3sNQhRzva15DUBWMFRnLfS,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0UK6JkgUMa28b4t8eCtg6P'}, 'href': 'https://api.spotify.com/v1/artists/0UK6JkgUMa28b4t8eCtg6P', 'id': '0UK6JkgUMa28b4t8eCtg6P', 'name': 'Vitas', 'type': 'artist', 'uri': 'spotify:artist:0UK6JkgUMa28b4t8eCtg6P'}]",https://open.spotify.com/album/6UQ3Th9tLsv3Bx5BkXCx8o,https://api.spotify.com/v1/albums/6UQ3Th9tLsv3Bx5BkXCx8o,6UQ3Th9tLsv3Bx5BkXCx8o,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2737a9a0696a1276bfb044a7919', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e027a9a0696a1276bfb044a7919', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048517a9a0696a1276bfb044a7919', 'width': 64}]",True,Мама,2003,year,12,album,spotify:album:6UQ3Th9tLsv3Bx5BkXCx8o,FRX201605510,https://open.spotify.com/track/3sNQhRzva15DUBWMFRnLfS
37,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0UK6JkgUMa28b4t8eCtg6P'}, 'href': 'https://api.spotify.com/v1/artists/0UK6JkgUMa28b4t8eCtg6P', 'id': '0UK6JkgUMa28b4t8eCtg6P', 'name': 'Vitas', 'type': 'artist', 'uri': 'spotify:artist:0UK6JkgUMa28b4t8eCtg6P'}]",1,205000,False,https://api.spotify.com/v1/tracks/2FnpLzZH0qM7fvGWiLwdj7,2FnpLzZH0qM7fvGWiLwdj7,False,True,Птица счастья,29,https://p.scdn.co/mp3-preview/23240ef4e5611d7601aec219b860118964c94dbc?cid=684b5a512a9745ac8d3ec4272b0cdffb,1,track,spotify:track:2FnpLzZH0qM7fvGWiLwdj7,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0UK6JkgUMa28b4t8eCtg6P'}, 'href': 'https://api.spotify.com/v1/artists/0UK6JkgUMa28b4t8eCtg6P', 'id': '0UK6JkgUMa28b4t8eCtg6P', 'name': 'Vitas', 'type': 'artist', 'uri': 'spotify:artist:0UK6JkgUMa28b4t8eCtg6P'}]",https://open.spotify.com/album/58STlRvd2xgW8DLcoFbjYo,https://api.spotify.com/v1/albums/58STlRvd2xgW8DLcoFbjYo,58STlRvd2xgW8DLcoFbjYo,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27361491c97e7eae6b07bf2dafd', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0261491c97e7eae6b07bf2dafd', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485161491c97e7eae6b07bf2dafd', 'width': 64}]",True,Песни моей мамы,2003-01-01,day,12,album,spotify:album:58STlRvd2xgW8DLcoFbjYo,FRX201605517,https://open.spotify.com/track/2FnpLzZH0qM7fvGWiLwdj7
38,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0UK6JkgUMa28b4t8eCtg6P'}, 'href': 'https://api.spotify.com/v1/artists/0UK6JkgUMa28b4t8eCtg6P', 'id': '0UK6JkgUMa28b4t8eCtg6P', 'name': 'Vitas', 'type': 'artist', 'uri': 'spotify:artist:0UK6JkgUMa28b4t8eCtg6P'}]",1,205666,False,https://api.spotify.com/v1/tracks/4NNOKZfrwUwhWl64Y4IEJP,4NNOKZfrwUwhWl64Y4IEJP,False,True,Lucia di lammermoor,28,https://p.scdn.co/mp3-preview/d98145a8e672d0cd0a38e635ed861033d4a9ee28?cid=684b5a512a9745ac8d3ec4272b0cdffb,1,track,spotify:track:4NNOKZfrwUwhWl64Y4IEJP,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0UK6JkgUMa28b4t8eCtg6P'}, 'href': 'https://api.spotify.com/v1/artists/0UK6JkgUMa28b4t8eCtg6P', 'id': '0UK6JkgUMa28b4t8eCtg6P', 'name': 'Vitas', 'type': 'artist', 'uri': 'spotify:artist:0UK6JkgUMa28b4t8eCtg6P'}]",https://open.spotify.com/album/3iBMnJcsl9vmQu51MeNBDJ,https://api.spotify.com/v1/albums/3iBMnJcsl9vmQu51MeNBDJ,3iBMnJcsl9vmQu51MeNBDJ,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273e080d0dca1acb967457e4d1e', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02e080d0dca1acb967457e4d1e', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851e080d0dca1acb967457e4d1e', 'width': 64}]",True,Возвращение домой,2006,year,12,album,spotify:album:3iBMnJcsl9vmQu51MeNBDJ,FRX201605590,https://open.spotify.com/track/4NNOKZfrwUwhWl64Y4IEJP
39,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0UK6JkgUMa28b4t8eCtg6P'}, 'href': 'https://api.spotify.com/v1/artists/0UK6JkgUMa28b4t8eCtg6P', 'id': '0UK6JkgUMa28b4t8eCtg6P', 'name': 'Vitas', 'type': 'artist', 'uri': 'spotify:artist:0UK6JkgUMa28b4t8eCtg6P'}]",1,234200,False,https://api.spotify.com/v1/tracks/0OkKD79AhEPVOvBCSXcTeg,0OkKD79AhEPVOvBCSXcTeg,False,True,Криком журавлиным,28,https://p.scdn.co/mp3-preview/59bd2c340e23ebd30f7b879a0c086f5547d8391b?cid=684b5a512a9745ac8d3ec4272b0cdffb,1,track,spotify:track:0OkKD79AhEPVOvBCSXcTeg,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0UK6JkgUMa28b4t8eCtg6P'}, 'href': 'https://api.spotify.com/v1/artists/0UK6JkgUMa28b4t8eCtg6P', 'id': '0UK6JkgUMa28b4t8eCtg6P', 'name': 'Vitas', 'type': 'artist', 'uri': 'spotify:artist:0UK6JkgUMa28b4t8eCtg6P'}]",https://open.spotify.com/album/4iRItotm1b5VvwVSylc8L9,https://api.spotify.com/v1/albums/4iRItotm1b5VvwVSylc8L9,4iRItotm1b5VvwVSylc8L9,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273f550f60c1c0f2d4a0c7cd76e', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02f550f60c1c0f2d4a0c7cd76e', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851f550f60c1c0f2d4a0c7cd76e', 'width': 64}]",True,"Возвращение домой: Криком журавлиным, Ч. 2",2007,year,11,album,spotify:album:4iRItotm1b5VvwVSylc8L9,FRX201605579,https://open.spotify.com/track/0OkKD79AhEPVOvBCSXcTeg
40,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4KWTAlx2RvbpseOGMEmROg'}, 'href': 'https://api.spotify.com/v1/artists/4KWTAlx2RvbpseOGMEmROg', 'id': '4KWTAlx2RvbpseOGMEmROg', 'name': 'R.E.M.', 'type': 'artist', 'uri': 'spotify:artist:4KWTAlx2RvbpseOGMEmROg'}]",1,268426,False,https://api.spotify.com/v1/tracks/31AOj9sFz2gM0O3hMARRBx,31AOj9sFz2gM0O3hMARRBx,False,True,Losing My Religion,86,,2,track,spotify:track:31AOj9sFz2gM0O3hMARRBx,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4KWTAlx2RvbpseOGMEmROg'}, 'href': 'https://api.spotify.com/v1/artists/4KWTAlx2RvbpseOGMEmROg', 'id': '4KWTAlx2RvbpseOGMEmROg', 'name': 'R.E.M.', 'type': 'artist', 'uri': 'spotify:artist:4KWTAlx2RvbpseOGMEmROg'}]",https://open.spotify.com/album/6yEuIwTQpciH1qtj7mP5GK,https://api.spotify.com/v1/albums/6yEuIwTQpciH1qtj7mP5GK,6yEuIwTQpciH1qtj7mP5GK,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273e2dd4e821bcc3f70dc0c8ffd', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02e2dd4e821bcc3f70dc0c8ffd', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851e2dd4e821bcc3f70dc0c8ffd', 'width': 64}]",True,Out Of Time (25th Anniversary Edition),1991-03-12,day,30,album,spotify:album:6yEuIwTQpciH1qtj7mP5GK,USC4R1605373,https://open.spotify.com/track/31AOj9sFz2gM0O3hMARRBx
41,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4KWTAlx2RvbpseOGMEmROg'}, 'href': 'https://api.spotify.com/v1/artists/4KWTAlx2RvbpseOGMEmROg', 'id': '4KWTAlx2RvbpseOGMEmROg', 'name': 'R.E.M.', 'type': 'artist', 'uri': 'spotify:artist:4KWTAlx2RvbpseOGMEmROg'}]",1,320266,False,https://api.spotify.com/v1/tracks/6PypGyiu0Y2lCDBN1XZEnP,6PypGyiu0Y2lCDBN1XZEnP,False,True,Everybody Hurts,76,,4,track,spotify:track:6PypGyiu0Y2lCDBN1XZEnP,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4KWTAlx2RvbpseOGMEmROg'}, 'href': 'https://api.spotify.com/v1/artists/4KWTAlx2RvbpseOGMEmROg', 'id': '4KWTAlx2RvbpseOGMEmROg', 'name': 'R.E.M.', 'type': 'artist', 'uri': 'spotify:artist:4KWTAlx2RvbpseOGMEmROg'}]",https://open.spotify.com/album/0BiNb8HYR4JvuxUa31Z58Q,https://api.spotify.com/v1/albums/0BiNb8HYR4JvuxUa31Z58Q,0BiNb8HYR4JvuxUa31Z58Q,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273ace3e7aae0b7c78bbe1c4f35', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02ace3e7aae0b7c78bbe1c4f35', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851ace3e7aae0b7c78bbe1c4f35', 'width': 64}]",True,Automatic For The People,1992-10-05,day,12,album,spotify:album:0BiNb8HYR4JvuxUa31Z58Q,USWB19901548,https://open.spotify.com/track/6PypGyiu0Y2lCDBN1XZEnP
42,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4KWTAlx2RvbpseOGMEmROg'}, 'href': 'https://api.spotify.com/v1/artists/4KWTAlx2RvbpseOGMEmROg', 'id': '4KWTAlx2RvbpseOGMEmROg', 'name': 'R.E.M.', 'type': 'artist', 'uri': 'spotify:artist:4KWTAlx2RvbpseOGMEmROg'}]",1,225786,False,https://api.spotify.com/v1/tracks/1v2zyAJrChw5JnfafSkwkJ,1v2zyAJrChw5JnfafSkwkJ,False,True,Shiny Happy People,76,,6,track,spotify:track:1v2zyAJrChw5JnfafSkwkJ,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4KWTAlx2RvbpseOGMEmROg'}, 'href': 'https://api.spotify.com/v1/artists/4KWTAlx2RvbpseOGMEmROg', 'id': '4KWTAlx2RvbpseOGMEmROg', 'name': 'R.E.M.', 'type': 'artist', 'uri': 'spotify:artist:4KWTAlx2RvbpseOGMEmROg'}]",https://open.spotify.com/album/6yEuIwTQpciH1qtj7mP5GK,https://api.spotify.com/v1/albums/6yEuIwTQpciH1qtj7mP5GK,6yEuIwTQpciH1qtj7mP5GK,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273e2dd4e821bcc3f70dc0c8ffd', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02e2dd4e821bcc3f70dc0c8ffd', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851e2dd4e821bcc3f70dc0c8ffd', 'width': 64}]",True,Out Of Time (25th Anniversary Edition),1991-03-12,day,30,album,spotify:album:6yEuIwTQpciH1qtj7mP5GK,USC4R1605377,https://open.spotify.com/track/1v2zyAJrChw5JnfafSkwkJ
43,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4KWTAlx2RvbpseOGMEmROg'}, 'href': 'https://api.spotify.com/v1/artists/4KWTAlx2RvbpseOGMEmROg', 'id': '4KWTAlx2RvbpseOGMEmROg', 'name': 'R.E.M.', 'type': 'artist', 'uri': 'spotify:artist:4KWTAlx2RvbpseOGMEmROg'}]",1,246933,False,https://api.spotify.com/v1/tracks/2oSpQ7QtIKTNFfA08Cy0ku,2oSpQ7QtIKTNFfA08Cy0ku,False,True,It's The End Of The World As We Know It (And I Feel Fine),71,,6,track,spotify:track:2oSpQ7QtIKTNFfA08Cy0ku,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4KWTAlx2RvbpseOGMEmROg'}, 'href': 'https://api.spotify.com/v1/artists/4KWTAlx2RvbpseOGMEmROg', 'id': '4KWTAlx2RvbpseOGMEmROg', 'name': 'R.E.M.', 'type': 'artist', 'uri': 'spotify:artist:4KWTAlx2RvbpseOGMEmROg'}]",https://open.spotify.com/album/6gMv3MgFlieOM6Uz5GZBzy,https://api.spotify.com/v1/albums/6gMv3MgFlieOM6Uz5GZBzy,6gMv3MgFlieOM6Uz5GZBzy,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273a7c7f94cfccd5ab6de233916', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02a7c7f94cfccd5ab6de233916', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851a7c7f94cfccd5ab6de233916', 'width': 64}]",True,Document (R.E.M. No. 5),1987-09-01,day,11,album,spotify:album:6gMv3MgFlieOM6Uz5GZBzy,USIR38700037,https://open.spotify.com/track/2oSpQ7QtIKTNFfA08Cy0ku
44,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4KWTAlx2RvbpseOGMEmROg'}, 'href': 'https://api.spotify.com/v1/artists/4KWTAlx2RvbpseOGMEmROg', 'id': '4KWTAlx2RvbpseOGMEmROg', 'name': 'R.E.M.', 'type': 'artist', 'uri': 'spotify:artist:4KWTAlx2RvbpseOGMEmROg'}]",1,314173,False,https://api.spotify.com/v1/tracks/4jLv3tDBu8ww2R07DvL12s,4jLv3tDBu8ww2R07DvL12s,False,True,Man On The Moon,70,,10,track,spotify:track:4jLv3tDBu8ww2R07DvL12s,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4KWTAlx2RvbpseOGMEmROg'}, 'href': 'https://api.spotify.com/v1/artists/4KWTAlx2RvbpseOGMEmROg', 'id': '4KWTAlx2RvbpseOGMEmROg', 'name': 'R.E.M.', 'type': 'artist', 'uri': 'spotify:artist:4KWTAlx2RvbpseOGMEmROg'}]",https://open.spotify.com/album/0BiNb8HYR4JvuxUa31Z58Q,https://api.spotify.com/v1/albums/0BiNb8HYR4JvuxUa31Z58Q,0BiNb8HYR4JvuxUa31Z58Q,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273ace3e7aae0b7c78bbe1c4f35', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02ace3e7aae0b7c78bbe1c4f35', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851ace3e7aae0b7c78bbe1c4f35', 'width': 64}]",True,Automatic For The People,1992-10-05,day,12,album,spotify:album:0BiNb8HYR4JvuxUa31Z58Q,USWB19901554,https://open.spotify.com/track/4jLv3tDBu8ww2R07DvL12s
45,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4KWTAlx2RvbpseOGMEmROg'}, 'href': 'https://api.spotify.com/v1/artists/4KWTAlx2RvbpseOGMEmROg', 'id': '4KWTAlx2RvbpseOGMEmROg', 'name': 'R.E.M.', 'type': 'artist', 'uri': 'spotify:artist:4KWTAlx2RvbpseOGMEmROg'}]",1,197800,False,https://api.spotify.com/v1/tracks/2fdfsGuqb6SBX5ocoBWHUd,2fdfsGuqb6SBX5ocoBWHUd,False,True,The One I Love - Remastered 2012,69,,7,track,spotify:track:2fdfsGuqb6SBX5ocoBWHUd,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4KWTAlx2RvbpseOGMEmROg'}, 'href': 'https://api.spotify.com/v1/artists/4KWTAlx2RvbpseOGMEmROg', 'id': '4KWTAlx2RvbpseOGMEmROg', 'name': 'R.E.M.', 'type': 'artist', 'uri': 'spotify:artist:4KWTAlx2RvbpseOGMEmROg'}]",https://open.spotify.com/album/65kIVEdb93smbnC7k4aie7,https://api.spotify.com/v1/albums/65kIVEdb93smbnC7k4aie7,65kIVEdb93smbnC7k4aie7,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273135322c78a93ff9b1f392c3a', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02135322c78a93ff9b1f392c3a', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851135322c78a93ff9b1f392c3a', 'width': 64}]",True,Document - 25th Anniversary Edition,1987-09-01,day,31,album,spotify:album:65kIVEdb93smbnC7k4aie7,USCA21202402,https://open.spotify.com/track/2fdfsGuqb6SBX5ocoBWHUd
46,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4KWTAlx2RvbpseOGMEmROg'}, 'href': 'https://api.spotify.com/v1/artists/4KWTAlx2RvbpseOGMEmROg', 'id': '4KWTAlx2RvbpseOGMEmROg', 'name': 'R.E.M.', 'type': 'artist', 'uri': 'spotify:artist:4KWTAlx2RvbpseOGMEmROg'}]",1,271333,False,https://api.spotify.com/v1/tracks/3geRffSf6eAruhg23RkpKV,3geRffSf6eAruhg23RkpKV,False,True,Drive,65,,1,track,spotify:track:3geRffSf6eAruhg23RkpKV,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4KWTAlx2RvbpseOGMEmROg'}, 'href': 'https://api.spotify.com/v1/artists/4KWTAlx2RvbpseOGMEmROg', 'id': '4KWTAlx2RvbpseOGMEmROg', 'name': 'R.E.M.', 'type': 'artist', 'uri': 'spotify:artist:4KWTAlx2RvbpseOGMEmROg'}]",https://open.spotify.com/album/0BiNb8HYR4JvuxUa31Z58Q,https://api.spotify.com/v1/albums/0BiNb8HYR4JvuxUa31Z58Q,0BiNb8HYR4JvuxUa31Z58Q,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273ace3e7aae0b7c78bbe1c4f35', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02ace3e7aae0b7c78bbe1c4f35', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851ace3e7aae0b7c78bbe1c4f35', 'width': 64}]",True,Automatic For The People,1992-10-05,day,12,album,spotify:album:0BiNb8HYR4JvuxUa31Z58Q,USWB19901545,https://open.spotify.com/track/3geRffSf6eAruhg23RkpKV
47,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4KWTAlx2RvbpseOGMEmROg'}, 'href': 'https://api.spotify.com/v1/artists/4KWTAlx2RvbpseOGMEmROg', 'id': '4KWTAlx2RvbpseOGMEmROg', 'name': 'R.E.M.', 'type': 'artist', 'uri': 'spotify:artist:4KWTAlx2RvbpseOGMEmROg'}]",1,236626,False,https://api.spotify.com/v1/tracks/32kmXl5F8I3XDVKNfwwM4J,32kmXl5F8I3XDVKNfwwM4J,False,True,Imitation Of Life,57,,8,track,spotify:track:32kmXl5F8I3XDVKNfwwM4J,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4KWTAlx2RvbpseOGMEmROg'}, 'href': 'https://api.spotify.com/v1/artists/4KWTAlx2RvbpseOGMEmROg', 'id': '4KWTAlx2RvbpseOGMEmROg', 'name': 'R.E.M.', 'type': 'artist', 'uri': 'spotify:artist:4KWTAlx2RvbpseOGMEmROg'}]",https://open.spotify.com/album/43goi7G5yXOoI7bLaowtpy,https://api.spotify.com/v1/albums/43goi7G5yXOoI7bLaowtpy,43goi7G5yXOoI7bLaowtpy,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27338a3f8c5af1cde7607477480', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0238a3f8c5af1cde7607477480', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485138a3f8c5af1cde7607477480', 'width': 64}]",True,Reveal,2001-01-01,day,12,album,spotify:album:43goi7G5yXOoI7bLaowtpy,USWB10100393,https://open.spotify.com/track/32kmXl5F8I3XDVKNfwwM4J
48,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4KWTAlx2RvbpseOGMEmROg'}, 'href': 'https://api.spotify.com/v1/artists/4KWTAlx2RvbpseOGMEmROg', 'id': '4KWTAlx2RvbpseOGMEmROg', 'name': 'R.E.M.', 'type': 'artist', 'uri': 'spotify:artist:4KWTAlx2RvbpseOGMEmROg'}]",1,231640,False,https://api.spotify.com/v1/tracks/7sNhXWrg9eW3qRqeuePaIC,7sNhXWrg9eW3qRqeuePaIC,False,True,Orange Crush - Remastered 2013,64,,7,track,spotify:track:7sNhXWrg9eW3qRqeuePaIC,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4KWTAlx2RvbpseOGMEmROg'}, 'href': 'https://api.spotify.com/v1/artists/4KWTAlx2RvbpseOGMEmROg', 'id': '4KWTAlx2RvbpseOGMEmROg', 'name': 'R.E.M.', 'type': 'artist', 'uri': 'spotify:artist:4KWTAlx2RvbpseOGMEmROg'}]",https://open.spotify.com/album/7rfKAiPs9ToZP9zEJDBqBH,https://api.spotify.com/v1/albums/7rfKAiPs9ToZP9zEJDBqBH,7rfKAiPs9ToZP9zEJDBqBH,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27388039803491ebeb8e694b36c', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0288039803491ebeb8e694b36c', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485188039803491ebeb8e694b36c', 'width': 64}]",True,Green (Remastered),1988-11-07,day,11,album,spotify:album:7rfKAiPs9ToZP9zEJDBqBH,USWB11300942,https://open.spotify.com/track/7sNhXWrg9eW3qRqeuePaIC
49,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4KWTAlx2RvbpseOGMEmROg'}, 'href': 'https://api.spotify.com/v1/artists/4KWTAlx2RvbpseOGMEmROg', 'id': '4KWTAlx2RvbpseOGMEmROg', 'name': 'R.E.M.', 'type': 'artist', 'uri': 'spotify:artist:4KWTAlx2RvbpseOGMEmROg'}]",1,258066,False,https://api.spotify.com/v1/tracks/6G0NzOx2jEPFsSmhr9N8Ys,6G0NzOx2jEPFsSmhr9N8Ys,False,True,Nightswimming,64,,11,track,spotify:track:6G0NzOx2jEPFsSmhr9N8Ys,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4KWTAlx2RvbpseOGMEmROg'}, 'href': 'https://api.spotify.com/v1/artists/4KWTAlx2RvbpseOGMEmROg', 'id': '4KWTAlx2RvbpseOGMEmROg', 'name': 'R.E.M.', 'type': 'artist', 'uri': 'spotify:artist:4KWTAlx2RvbpseOGMEmROg'}]",https://open.spotify.com/album/0BiNb8HYR4JvuxUa31Z58Q,https://api.spotify.com/v1/albums/0BiNb8HYR4JvuxUa31Z58Q,0BiNb8HYR4JvuxUa31Z58Q,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273ace3e7aae0b7c78bbe1c4f35', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02ace3e7aae0b7c78bbe1c4f35', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851ace3e7aae0b7c78bbe1c4f35', 'width': 64}]",True,Automatic For The People,1992-10-05,day,12,album,spotify:album:0BiNb8HYR4JvuxUa31Z58Q,USWB19901555,https://open.spotify.com/track/6G0NzOx2jEPFsSmhr9N8Ys
